epoch,weights_1,weights_2,weights_3
13836,0.07906887,0.025786236,-0.22168374
13837,0.07907032,0.025787074,-0.22168452
13838,0.07907159,0.025787981,-0.22168534
13839,0.07907284,0.025788894,-0.22168626
13840,0.07907422,0.025789555,-0.22168697
13841,0.07907551,0.025790347,-0.22168776
13842,0.07907673,0.025791263,-0.22168873
13843,0.07907811,0.025791913,-0.22169048
13844,0.079079345,0.025792511,-0.22169204
13845,0.07908049,0.02579301,-0.22169375
13846,0.07908156,0.02579349,-0.22169541
13847,0.07908278,0.025794111,-0.22169685
13848,0.07908397,0.025794832,-0.22169815
13849,0.079085015,0.02579551,-0.22169942
13850,0.079086006,0.025796134,-0.22170055
13851,0.079086855,0.02579678,-0.22170155
13852,0.07908767,0.025797307,-0.22170235
13853,0.079089865,0.02579756,-0.22170462
13854,0.079091795,0.02579787,-0.22170673
13855,0.07909363,0.025798494,-0.22170871
13856,0.07909537,0.025799286,-0.22171059
13857,0.07909697,0.025800014,-0.2217123
13858,0.079098545,0.0258005,-0.22171372
13859,0.07909994,0.025801063,-0.22171503
13860,0.07910024,0.02580209,-0.22171688
13861,0.079100624,0.025802908,-0.22171836
13862,0.07910049,0.025804128,-0.22171973
13863,0.07910041,0.025805218,-0.22172101
13864,0.07910057,0.025806075,-0.22172232
13865,0.07910073,0.025806848,-0.2217235
13866,0.07910071,0.025807824,-0.2217247
13867,0.07910063,0.025808798,-0.22172588
13868,0.07910057,0.025809798,-0.22172676
13869,0.0791006,0.025810875,-0.22172758
13870,0.079101175,0.025811683,-0.22172831
13871,0.07910166,0.025812386,-0.22172898
13872,0.07910212,0.025813047,-0.22172958
13873,0.0791026,0.025813647,-0.22173017
13874,0.07910315,0.025814192,-0.22173138
13875,0.07910408,0.025814826,-0.22173317
13876,0.07910493,0.025815303,-0.22173464
13877,0.07910562,0.02581562,-0.22173604
13878,0.07910622,0.025816252,-0.22173747
13879,0.079106465,0.025816644,-0.22173932
13880,0.07910672,0.025817065,-0.22174099
13881,0.07910699,0.025817377,-0.22174256
13882,0.07910708,0.025818175,-0.22174399
13883,0.079107106,0.025818834,-0.22174455
13884,0.079107024,0.025819302,-0.22174515
13885,0.079107225,0.0258189,-0.22174492
13886,0.07910771,0.02581842,-0.2217448
13887,0.07910787,0.025818061,-0.22174485
13888,0.07910887,0.025819752,-0.221743
13889,0.07910976,0.025821408,-0.2217414
13890,0.079110585,0.025822919,-0.22173992
13891,0.079111606,0.025824357,-0.22173873
13892,0.07911257,0.025825718,-0.22173765
13893,0.07911343,0.025826953,-0.22173673
13894,0.07911407,0.025828058,-0.22173527
13895,0.079114735,0.025829053,-0.22173394
13896,0.07911534,0.02583011,-0.22173281
13897,0.07911597,0.025830977,-0.22173178
13898,0.07911656,0.025831755,-0.22173084
13899,0.079117715,0.025832366,-0.22172992
13900,0.07911876,0.02583292,-0.2217291
13901,0.07911968,0.025833424,-0.22172834
13902,0.07912055,0.025833974,-0.2217277
13903,0.07912128,0.025834622,-0.22172712
13904,0.07912192,0.025835214,-0.2217266
13905,0.07912252,0.025835788,-0.22172613
13906,0.079123124,0.025836224,-0.22172555
13907,0.07912341,0.025836967,-0.22172491
13908,0.0791239,0.025837688,-0.22172432
13909,0.07912411,0.025838582,-0.22172384
13910,0.079124644,0.02583918,-0.22172333
13911,0.079124324,0.025840046,-0.22172281
13912,0.07912372,0.025840992,-0.22172274
13913,0.07912292,0.02584195,-0.22172262
13914,0.07912229,0.025842804,-0.22172251
13915,0.07912177,0.025843915,-0.22172226
13916,0.07912126,0.025844866,-0.22172208
13917,0.07912137,0.02584538,-0.22172159
13918,0.07912144,0.025845885,-0.22172114
13919,0.07912152,0.025846347,-0.2217207
13920,0.07912168,0.025846777,-0.22172025
13921,0.07912185,0.025847234,-0.22171982
13922,0.07912244,0.025847886,-0.22171941
13923,0.07912343,0.025848363,-0.22171956
13924,0.07912441,0.025848784,-0.22171955
13925,0.07912554,0.025849143,-0.22171952
13926,0.07912666,0.025850045,-0.2217188
13927,0.079127386,0.025850838,-0.22171798
13928,0.07912832,0.025851505,-0.22171716
13929,0.07912987,0.0258515,-0.22171672
13930,0.0791316,0.025851348,-0.22171627
13931,0.07913377,0.025851222,-0.22171533
13932,0.079136536,0.025850695,-0.22171506
13933,0.079138994,0.025850255,-0.22171484
13934,0.07914134,0.025849892,-0.2217147
13935,0.07914336,0.02584956,-0.22171469
13936,0.07914573,0.025849225,-0.22171456
13937,0.079147935,0.025848977,-0.22171448
13938,0.07915065,0.02584867,-0.22171457
13939,0.07915277,0.025847351,-0.22171572
13940,0.07915483,0.025846224,-0.22171658
13941,0.07915668,0.02584523,-0.22171737
13942,0.07915847,0.02584439,-0.221718
13943,0.079160124,0.02584359,-0.22171845
13944,0.079161644,0.025842918,-0.22171888
13945,0.07916313,0.02584247,-0.22171932
13946,0.07916464,0.025842112,-0.22171973
13947,0.07916675,0.025841877,-0.22172002
13948,0.07916866,0.025841674,-0.2217203
13949,0.079170756,0.025841627,-0.22172062
13950,0.07917263,0.025841586,-0.22172092
13951,0.079174675,0.025841588,-0.22172128
13952,0.07917646,0.02584165,-0.22172163
13953,0.079178125,0.025841845,-0.221722
13954,0.07917939,0.025841704,-0.2217216
13955,0.07918112,0.025841681,-0.22172111
13956,0.07918275,0.02584152,-0.22172031
13957,0.07918437,0.025841165,-0.2217194
13958,0.07918593,0.025840702,-0.22171873
13959,0.07918735,0.025840271,-0.2217181
13960,0.079188764,0.025839806,-0.22171752
13961,0.07919001,0.025839573,-0.22171688
13962,0.079191156,0.025839392,-0.22171628
13963,0.0791923,0.02583901,-0.22171505
13964,0.07919346,0.025838645,-0.22171393
13965,0.079194434,0.025838504,-0.22171308
13966,0.07919531,0.025838338,-0.22171232
13967,0.07919605,0.02583808,-0.22171155
13968,0.07919663,0.025837962,-0.22171101
13969,0.079197176,0.02583787,-0.22171034
13970,0.07919753,0.025838075,-0.2217097
13971,0.07919785,0.025838155,-0.2217091
13972,0.07919815,0.025838312,-0.2217086
13973,0.079198465,0.025838388,-0.22170816
13974,0.079198875,0.025838505,-0.22170766
13975,0.079199165,0.025838565,-0.22170722
13976,0.07919899,0.025838766,-0.2217069
13977,0.079198726,0.025838554,-0.22170626
13978,0.07919844,0.02583831,-0.22170572
13979,0.07919821,0.025838062,-0.22170526
13980,0.079198435,0.02583814,-0.22170551
13981,0.079198785,0.025838189,-0.22170584
13982,0.07919992,0.025838137,-0.22170708
13983,0.079200834,0.025838666,-0.2217083
13984,0.0792017,0.025839148,-0.22170922
13985,0.07920244,0.025840072,-0.22170983
13986,0.07920309,0.025840892,-0.22171034
13987,0.079203665,0.025841713,-0.22171073
13988,0.07920434,0.025842674,-0.22171097
13989,0.07920459,0.02584296,-0.22171143
13990,0.07920482,0.025843222,-0.22171184
13991,0.07920466,0.025844084,-0.22171241
13992,0.079204574,0.025844906,-0.2217127
13993,0.079204455,0.025845561,-0.22171283
13994,0.07920442,0.02584611,-0.22171296
13995,0.079204395,0.025846615,-0.22171319
13996,0.07920482,0.025846912,-0.2217137
13997,0.079205245,0.02584718,-0.2217142
13998,0.07920565,0.025847515,-0.22171463
13999,0.0792061,0.02584823,-0.22171545
14000,0.07920588,0.025849128,-0.22171597
14001,0.07920562,0.02585016,-0.22171637
14002,0.07920582,0.025851201,-0.22171688
14003,0.07920618,0.025852162,-0.22171745
14004,0.079206586,0.025853097,-0.22171803
14005,0.07920701,0.025853831,-0.22171848
14006,0.07920734,0.025854424,-0.22171894
14007,0.07920764,0.025854973,-0.22171935
14008,0.07920773,0.025855463,-0.22171955
14009,0.07920826,0.025855953,-0.2217197
14010,0.079208806,0.025856491,-0.22171974
14011,0.07920944,0.025856873,-0.22171974
14012,0.079210386,0.025857368,-0.22172038
14013,0.079211675,0.025857693,-0.22172134
14014,0.07921301,0.025858153,-0.22172223
14015,0.079214275,0.025858732,-0.22172306
14016,0.07921543,0.025859311,-0.22172411
14017,0.079216614,0.025859935,-0.22172502
14018,0.0792177,0.025860555,-0.22172584
14019,0.07921855,0.025860831,-0.22172654
14020,0.079219714,0.025861437,-0.22172691
14021,0.079220764,0.025861999,-0.22172724
14022,0.07922199,0.025862893,-0.22172774
14023,0.079223454,0.025863823,-0.22172788
14024,0.079224765,0.025864689,-0.22172798
14025,0.079225965,0.02586547,-0.22172801
14026,0.07922686,0.025866317,-0.22172804
14027,0.079227865,0.02586694,-0.22172816
14028,0.07922878,0.025867425,-0.22172822
14029,0.07922999,0.02586781,-0.22172832
14030,0.079231106,0.025868094,-0.2217284
14031,0.07923213,0.02586835,-0.2217284
14032,0.07923307,0.025868589,-0.22172843
14033,0.079234056,0.025868798,-0.22172937
14034,0.079235315,0.025868848,-0.22173066
14035,0.079236455,0.025868895,-0.22173184
14036,0.07923786,0.025869835,-0.22173308
14037,0.07923926,0.0258707,-0.22173417
14038,0.079240456,0.025871625,-0.22173527
14039,0.079241656,0.025872556,-0.22173645
14040,0.07924299,0.025873242,-0.22173734
14041,0.07924423,0.025874054,-0.22173828
14042,0.079245426,0.025874985,-0.22173937
14043,0.079246774,0.025875637,-0.2217412
14044,0.07924798,0.025876237,-0.22174285
14045,0.0792491,0.025876734,-0.22174467
14046,0.07925014,0.025877208,-0.22174643
14047,0.079251334,0.02587782,-0.22174796
14048,0.0792525,0.025878532,-0.22174935
14049,0.07925351,0.025879199,-0.22175069
14050,0.07925448,0.02587981,-0.22175188
14051,0.079255305,0.025880443,-0.22175294
14052,0.0792561,0.025880959,-0.22175378
14053,0.07925849,0.025881104,-0.22175618
14054,0.07926058,0.025881318,-0.22175841
14055,0.079262644,0.025881844,-0.22176042
14056,0.0792646,0.025882555,-0.22176234
14057,0.0792664,0.025883213,-0.2217641
14058,0.079268135,0.025883613,-0.22176553
14059,0.079269685,0.025884101,-0.22176686
14060,0.07927017,0.02588507,-0.2217687
14061,0.07927072,0.025885835,-0.22177018
14062,0.07927076,0.025886994,-0.22177154
14063,0.079270825,0.02588803,-0.2217728
14064,0.07927114,0.025888842,-0.2217741
14065,0.07927143,0.025889575,-0.22177528
14066,0.07927155,0.025890518,-0.2217765
14067,0.07927157,0.025891477,-0.22177769
14068,0.07927161,0.025892474,-0.2217786
14069,0.0792717,0.025893537,-0.22177944
14070,0.07927232,0.025894333,-0.22178018
14071,0.079272866,0.025895016,-0.22178088
14072,0.07927337,0.025895663,-0.22178149
14073,0.079273894,0.02589625,-0.2217821
14074,0.07927449,0.025896775,-0.22178333
14075,0.07927548,0.0258974,-0.2217851
14076,0.079276405,0.025897926,-0.22178657
14077,0.07927716,0.025898272,-0.22178797
14078,0.07927779,0.025898926,-0.22178937
14079,0.07927807,0.025899334,-0.22179121
14080,0.07927835,0.025899785,-0.22179286
14081,0.07927864,0.025900122,-0.22179441
14082,0.07927877,0.02590093,-0.22179583
14083,0.07927881,0.0259016,-0.2217964
14084,0.07927874,0.025902078,-0.221797
14085,0.079278946,0.025901685,-0.2217968
14086,0.07927944,0.025901176,-0.22179666
14087,0.0792796,0.02590079,-0.22179669
14088,0.0792805,0.025902478,-0.22179487
14089,0.07928131,0.025904125,-0.22179326
14090,0.07928207,0.025905624,-0.22179179
14091,0.07928303,0.02590706,-0.22179058
14092,0.07928394,0.025908424,-0.22178951
14093,0.07928474,0.025909632,-0.22178859
14094,0.07928535,0.025910717,-0.22178714
14095,0.07928599,0.025911694,-0.22178583
14096,0.07928657,0.025912736,-0.22178471
14097,0.07928717,0.02591358,-0.2217837
14098,0.07928774,0.025914337,-0.22178277
14099,0.07928886,0.025914932,-0.22178186
14100,0.079289876,0.02591547,-0.22178106
14101,0.07929078,0.02591596,-0.22178032
14102,0.07929163,0.025916493,-0.22177969
14103,0.079292335,0.02591713,-0.22177911
14104,0.07929295,0.025917707,-0.2217786
14105,0.07929354,0.025918264,-0.22177814
14106,0.07929412,0.025918692,-0.22177757
14107,0.07929438,0.025919432,-0.22177693
14108,0.07929486,0.025920147,-0.22177634
14109,0.07929505,0.02592101,-0.22177587
14110,0.07929556,0.025921585,-0.22177538
14111,0.0792952,0.025922459,-0.22177488
14112,0.07929458,0.025923407,-0.2217748
14113,0.07929375,0.025924366,-0.22177468
14114,0.079293095,0.025925225,-0.22177458
14115,0.07929256,0.025926303,-0.22177431
14116,0.07929204,0.025927227,-0.22177413
14117,0.079292096,0.025927773,-0.22177348
14118,0.079292126,0.025928317,-0.22177288
14119,0.07929217,0.025928818,-0.2217723
14120,0.07929229,0.025929285,-0.22177173
14121,0.07929243,0.025929773,-0.2217712
14122,0.079292975,0.025930464,-0.22177069
14123,0.07929391,0.02593107,-0.22177073
14124,0.07929484,0.025931574,-0.22177064
14125,0.079295926,0.025932008,-0.22177054
14126,0.079297,0.025932964,-0.22176977
14127,0.07929766,0.025933811,-0.22176887
14128,0.07929855,0.025934527,-0.22176799
14129,0.07929995,0.025934555,-0.22176753
14130,0.07930152,0.025934452,-0.22176705
14131,0.07930355,0.025934365,-0.22176608
14132,0.07930614,0.02593384,-0.22176579
14133,0.07930845,0.0259334,-0.22176555
14134,0.079310656,0.025933018,-0.2217654
14135,0.07931255,0.025932668,-0.22176537
14136,0.07931481,0.025932342,-0.22176518
14137,0.07931694,0.025932057,-0.22176506
14138,0.07931957,0.025931714,-0.22176512
14139,0.07932161,0.025930379,-0.22176622
14140,0.07932358,0.025929242,-0.22176705
14141,0.07932537,0.025928238,-0.22176781
14142,0.0793271,0.025927396,-0.22176841
14143,0.07932871,0.025926597,-0.22176883
14144,0.07933018,0.025925925,-0.22176923
14145,0.07933162,0.02592547,-0.22176966
14146,0.0793331,0.02592511,-0.22177005
14147,0.07933515,0.025924912,-0.22177033
14148,0.079337016,0.025924742,-0.22177058
14149,0.079339065,0.025924725,-0.22177088
14150,0.0793409,0.02592471,-0.22177115
14151,0.0793429,0.025924738,-0.22177148
14152,0.07934467,0.02592482,-0.22177182
14153,0.07934631,0.025925035,-0.22177216
14154,0.07934756,0.025924915,-0.22177173
14155,0.079349354,0.025924906,-0.22177124
14156,0.07935106,0.02592478,-0.22177045
14157,0.079352744,0.025924468,-0.22176953
14158,0.07935437,0.025924046,-0.22176884
14159,0.07935584,0.025923653,-0.2217682
14160,0.0793573,0.025923222,-0.22176762
14161,0.07935859,0.025923034,-0.22176698
14162,0.079359785,0.025922894,-0.22176638
14163,0.079360984,0.025922578,-0.22176516
14164,0.079362184,0.025922272,-0.22176406
14165,0.07936321,0.025922189,-0.22176321
14166,0.07936414,0.025922077,-0.22176245
14167,0.079364926,0.025921866,-0.22176167
14168,0.07936554,0.025921797,-0.22176117
14169,0.07936611,0.02592175,-0.22176053
14170,0.079366475,0.025922006,-0.2217599
14171,0.07936679,0.025922138,-0.22175932
14172,0.0793671,0.025922345,-0.22175881
14173,0.07936742,0.025922468,-0.22175838
14174,0.07936783,0.025922623,-0.22175787
14175,0.07936812,0.025922718,-0.22175744
14176,0.07936796,0.025922952,-0.22175711
14177,0.07936771,0.025922775,-0.22175647
14178,0.07936745,0.02592256,-0.22175594
14179,0.07936724,0.02592234,-0.22175546
14180,0.07936748,0.025922446,-0.2217557
14181,0.079367846,0.025922501,-0.22175603
14182,0.079368986,0.025922459,-0.22175725
14183,0.07936991,0.025923004,-0.22175844
14184,0.079370774,0.02592345,-0.22175929
14185,0.07937153,0.025924327,-0.22175984
14186,0.07937218,0.0259251,-0.22176029
14187,0.07937276,0.025925882,-0.22176062
14188,0.07937344,0.025926812,-0.2217608
14189,0.079373695,0.025927138,-0.22176115
14190,0.07937393,0.025927434,-0.22176147
14191,0.079373814,0.025928264,-0.22176196
14192,0.07937375,0.02592907,-0.22176217
14193,0.079373665,0.025929721,-0.22176225
14194,0.07937365,0.025930274,-0.22176234
14195,0.079373635,0.025930779,-0.22176252
14196,0.079374075,0.025931079,-0.221763
14197,0.07937451,0.025931356,-0.22176345
14198,0.079374924,0.025931703,-0.22176385
14199,0.079375386,0.025932515,-0.22176464
14200,0.07937521,0.02593347,-0.22176515
14201,0.07937498,0.025934564,-0.22176553
14202,0.079375215,0.025935713,-0.22176601
14203,0.0793756,0.02593675,-0.22176656
14204,0.07937603,0.02593777,-0.22176713
14205,0.079376474,0.02593857,-0.22176757
14206,0.07937682,0.02593922,-0.22176804
14207,0.07937712,0.02593982,-0.22176844
14208,0.07937723,0.025940353,-0.22176862
14209,0.07937775,0.025940884,-0.22176877
14210,0.07937828,0.025941458,-0.22176878
14211,0.0793789,0.025941867,-0.22176875
14212,0.079379804,0.025942396,-0.22176936
14213,0.079381056,0.025942741,-0.22177032
14214,0.07938235,0.025943218,-0.22177121
14215,0.07938359,0.025943814,-0.22177204
14216,0.07938473,0.025944402,-0.22177309
14217,0.0793859,0.025945036,-0.221774
14218,0.07938697,0.025945637,-0.22177482
14219,0.079387814,0.02594591,-0.22177552
14220,0.079388976,0.025946515,-0.22177589
14221,0.07939002,0.025947079,-0.22177622
14222,0.07939124,0.025947975,-0.22177672
14223,0.079392694,0.025948944,-0.22177686
14224,0.079394,0.025949843,-0.22177696
14225,0.0793952,0.025950653,-0.221777
14226,0.07939609,0.025951527,-0.22177705
14227,0.079397105,0.025952157,-0.22177719
14228,0.07939803,0.025952648,-0.22177726
14229,0.079399236,0.025953032,-0.22177738
14230,0.07940035,0.025953323,-0.22177747
14231,0.079401374,0.025953587,-0.22177748
14232,0.07940232,0.025953831,-0.22177753
14233,0.0794033,0.025954043,-0.22177845
14234,0.07940458,0.025954172,-0.22177975
14235,0.07940573,0.02595429,-0.22178091
14236,0.07940716,0.02595529,-0.22178215
14237,0.07940857,0.025956197,-0.22178324
14238,0.079409786,0.025957163,-0.22178434
14239,0.079411,0.02595813,-0.22178552
14240,0.07941234,0.025958853,-0.2217864
14241,0.0794136,0.025959693,-0.22178733
14242,0.0794148,0.025960645,-0.2217884
14243,0.07941615,0.02596132,-0.22179022
14244,0.079417355,0.025961943,-0.22179186
14245,0.07941847,0.02596245,-0.22179367
14246,0.07941952,0.025962923,-0.22179541
14247,0.07942076,0.02596353,-0.22179693
14248,0.07942196,0.025964234,-0.22179827
14249,0.07942301,0.025964893,-0.22179958
14250,0.079424016,0.0259655,-0.22180074
14251,0.07942487,0.025966132,-0.22180179
14252,0.0794257,0.025966648,-0.22180259
14253,0.079427965,0.02596671,-0.22180459
14254,0.07942995,0.025966851,-0.22180647
14255,0.07943177,0.025967259,-0.2218082
14256,0.079433516,0.025967816,-0.22180983
14257,0.07943512,0.025968336,-0.22181134
14258,0.07943669,0.025968611,-0.22181258
14259,0.0794381,0.025968987,-0.22181372
14260,0.07943844,0.025969863,-0.22181542
14261,0.079438865,0.025970547,-0.22181676
14262,0.07943881,0.025971625,-0.22181799
14263,0.079438806,0.025972588,-0.22181913
14264,0.07943905,0.02597334,-0.22182032
14265,0.07943928,0.025974018,-0.2218214
14266,0.07943934,0.025974901,-0.22182253
14267,0.07943932,0.025975805,-0.22182365
14268,0.0794393,0.025976755,-0.22182447
14269,0.079439335,0.025977759,-0.22182523
14270,0.079439916,0.025978502,-0.22182599
14271,0.079440415,0.02597914,-0.2218267
14272,0.079440884,0.025979746,-0.22182734
14273,0.079441376,0.025980292,-0.22182797
14274,0.079441965,0.025980785,-0.22182922
14275,0.079442926,0.025981408,-0.22183098
14276,0.07944382,0.025981937,-0.22183244
14277,0.07944454,0.025982285,-0.22183383
14278,0.079445146,0.02598297,-0.22183523
14279,0.07944539,0.025983397,-0.22183706
14280,0.079445645,0.02598386,-0.22183873
14281,0.079445906,0.025984213,-0.22184028
14282,0.07944602,0.025985036,-0.22184171
14283,0.07944607,0.025985695,-0.22184229
14284,0.079446,0.025986161,-0.22184291
14285,0.07944622,0.025985759,-0.22184272
14286,0.07944672,0.025985235,-0.22184262
14287,0.079446875,0.025984846,-0.22184268
14288,0.0794479,0.025986148,-0.2218411
14289,0.07944883,0.025987415,-0.22183971
14290,0.07944969,0.025988571,-0.22183843
14291,0.07945074,0.025989618,-0.2218374
14292,0.07945173,0.025990633,-0.22183649
14293,0.07945261,0.02599153,-0.22183572
14294,0.07945329,0.02599233,-0.22183445
14295,0.07945398,0.02599305,-0.22183329
14296,0.07945461,0.025993852,-0.2218323
14297,0.07945525,0.025994431,-0.22183141
14298,0.079455845,0.02599495,-0.22183059
14299,0.07945699,0.02599533,-0.22182979
14300,0.07945803,0.025995677,-0.22182907
14301,0.07945895,0.025995994,-0.2218284
14302,0.079459816,0.025996372,-0.22182785
14303,0.079460524,0.025996882,-0.22182734
14304,0.07946115,0.025997343,-0.2218269
14305,0.07946174,0.025997795,-0.2218265
14306,0.07946232,0.025998134,-0.22182599
14307,0.07946256,0.025998823,-0.22182542
14308,0.07946301,0.02599949,-0.2218249
14309,0.07946318,0.026000312,-0.22182451
14310,0.07946365,0.026000855,-0.2218241
14311,0.07946316,0.026001703,-0.22182345
14312,0.079462424,0.026002623,-0.22182325
14313,0.0794615,0.026003556,-0.221823
14314,0.07946076,0.026004393,-0.2218228
14315,0.079460144,0.026005428,-0.22182241
14316,0.07945955,0.026006313,-0.22182213
14317,0.07945954,0.026006833,-0.22182141
14318,0.0794595,0.026007358,-0.22182076
14319,0.07945949,0.026007844,-0.22182013
14320,0.079459555,0.026008299,-0.2218195
14321,0.07945965,0.026008785,-0.22181892
14322,0.07946016,0.02600946,-0.22181839
14323,0.079461046,0.02601006,-0.22181839
14324,0.07946197,0.026010558,-0.22181825
14325,0.079463065,0.026010972,-0.22181812
14326,0.07946414,0.026011858,-0.22181739
14327,0.079464786,0.026012637,-0.22181654
14328,0.07946565,0.026013287,-0.22181569
14329,0.07946705,0.026013283,-0.22181526
14330,0.079468615,0.02601315,-0.22181481
14331,0.079470634,0.026013028,-0.22181389
14332,0.079473265,0.026012458,-0.2218136
14333,0.07947561,0.026011983,-0.22181338
14334,0.07947784,0.02601157,-0.22181325
14335,0.079479784,0.02601119,-0.22181323
14336,0.0794821,0.026010845,-0.22181305
14337,0.07948428,0.026010543,-0.22181295
14338,0.07948694,0.026010197,-0.22181302
14339,0.07948893,0.026008876,-0.22181422
14340,0.07949088,0.026007757,-0.22181511
14341,0.079492636,0.02600677,-0.22181593
14342,0.07949433,0.026005946,-0.22181658
14343,0.07949591,0.026005156,-0.22181706
14344,0.07949737,0.026004493,-0.22181751
14345,0.07949879,0.02600404,-0.22181799
14346,0.07950025,0.026003662,-0.2218184
14347,0.07950227,0.026003463,-0.22181872
14348,0.0795041,0.026003292,-0.221819
14349,0.079506114,0.026003249,-0.22181933
14350,0.07950791,0.026003214,-0.22181962
14351,0.079509884,0.026003206,-0.22181997
14352,0.07951163,0.026003264,-0.22182032
14353,0.079513244,0.026003458,-0.22182068
14354,0.079514444,0.026003283,-0.22182028
14355,0.07951623,0.026003223,-0.22181982
14356,0.07951794,0.026003039,-0.2218191
14357,0.079519525,0.02600272,-0.22181824
14358,0.07952105,0.026002288,-0.2218176
14359,0.07952243,0.02600189,-0.221817
14360,0.0795238,0.026001453,-0.22181645
14361,0.079524994,0.026001353,-0.22181582
14362,0.0795261,0.026001293,-0.22181524
14363,0.07952722,0.026001118,-0.22181405
14364,0.07952835,0.026000943,-0.22181298
14365,0.07952929,0.026000973,-0.22181214
14366,0.07953015,0.026000967,-0.2218114
14367,0.079530865,0.026000844,-0.22181064
14368,0.0795314,0.026000848,-0.22181013
14369,0.07953191,0.026000865,-0.2218095
14370,0.0795322,0.0260012,-0.22180891
14371,0.07953245,0.026001409,-0.22180836
14372,0.07953271,0.026001683,-0.22180788
14373,0.07953298,0.026001867,-0.22180748
14374,0.079533346,0.02600213,-0.221807
14375,0.0795336,0.026002321,-0.2218066
14376,0.07953341,0.026002647,-0.22180644
14377,0.07953314,0.026002565,-0.22180596
14378,0.07953286,0.026002442,-0.22180557
14379,0.07953263,0.026002308,-0.22180523
14380,0.07953287,0.026002489,-0.22180554
14381,0.07953323,0.02600261,-0.22180595
14382,0.07953435,0.02600263,-0.22180721
14383,0.07953527,0.026003236,-0.22180845
14384,0.079536125,0.026003724,-0.22180933
14385,0.079536885,0.026004625,-0.22180982
14386,0.07953755,0.026005417,-0.22181022
14387,0.07953814,0.026006214,-0.2218105
14388,0.07953883,0.026007166,-0.22181064
14389,0.07953912,0.026007462,-0.221811
14390,0.07953939,0.026007732,-0.22181131
14391,0.079539314,0.02600853,-0.22181177
14392,0.079539284,0.026009299,-0.22181197
14393,0.07953925,0.026009927,-0.22181202
14394,0.07953927,0.026010457,-0.2218121
14395,0.07953928,0.026010942,-0.22181228
14396,0.07953974,0.026011223,-0.22181277
14397,0.07954019,0.026011487,-0.22181323
14398,0.079540625,0.02601182,-0.22181363
14399,0.07954111,0.02601263,-0.22181445
14400,0.07954097,0.026013546,-0.22181498
14401,0.07954077,0.026014613,-0.22181536
14402,0.079541035,0.026015738,-0.22181584
14403,0.079541445,0.026016783,-0.22181639
14404,0.079541884,0.02601781,-0.22181696
14405,0.07954235,0.026018608,-0.2218174
14406,0.079542704,0.026019253,-0.22181785
14407,0.079543024,0.026019847,-0.22181825
14408,0.079543136,0.026020376,-0.22181843
14409,0.07954364,0.0260209,-0.22181857
14410,0.079544164,0.026021486,-0.22181858
14411,0.07954478,0.026021916,-0.22181854
14412,0.07954568,0.026022468,-0.22181915
14413,0.079546906,0.026022848,-0.2218201
14414,0.07954819,0.026023354,-0.221821
14415,0.07954942,0.026023977,-0.22182183
14416,0.07955054,0.0260246,-0.22182287
14417,0.0795517,0.026025275,-0.22182378
14418,0.079552755,0.026025914,-0.2218246
14419,0.07955358,0.026026234,-0.22182529
14420,0.07955474,0.026026892,-0.22182566
14421,0.07955578,0.026027502,-0.22182599
14422,0.07955701,0.026028425,-0.22182651
14423,0.07955847,0.026029421,-0.22182664
14424,0.07955977,0.026030349,-0.22182676
14425,0.07956097,0.026031181,-0.2218268
14426,0.07956187,0.02603207,-0.22182685
14427,0.079562865,0.026032718,-0.22182697
14428,0.079563774,0.026033223,-0.22182705
14429,0.07956496,0.026033616,-0.22182716
14430,0.079566054,0.026033903,-0.22182725
14431,0.07956705,0.02603416,-0.22182727
14432,0.07956798,0.026034398,-0.22182731
14433,0.079568945,0.026034597,-0.22182824
14434,0.07957021,0.026034722,-0.22182949
14435,0.07957136,0.026034836,-0.22183062
14436,0.07957279,0.026035845,-0.22183186
14437,0.0795742,0.026036762,-0.22183296
14438,0.07957541,0.026037745,-0.22183406
14439,0.07957663,0.02603873,-0.22183524
14440,0.079577975,0.026039435,-0.22183615
14441,0.07957923,0.02604022,-0.22183709
14442,0.07958042,0.026041115,-0.22183816
14443,0.07958175,0.026041733,-0.22183993
14444,0.07958295,0.026042303,-0.22184153
14445,0.07958407,0.026042761,-0.2218433
14446,0.07958513,0.026043195,-0.22184502
14447,0.07958636,0.026043776,-0.2218465
14448,0.07958754,0.026044477,-0.2218478
14449,0.07958858,0.026045132,-0.22184908
14450,0.079589576,0.02604574,-0.22185022
14451,0.079590425,0.026046373,-0.22185121
14452,0.07959124,0.02604689,-0.22185199
14453,0.07959332,0.026047066,-0.22185409
14454,0.07959515,0.026047328,-0.22185607
14455,0.07959678,0.026047844,-0.2218581
14456,0.07959834,0.026048498,-0.22186002
14457,0.079599775,0.02604909,-0.2218618
14458,0.07960121,0.026049437,-0.22186327
14459,0.079602495,0.026049878,-0.22186464
14460,0.079602696,0.026050786,-0.2218665
14461,0.079602994,0.026051497,-0.221868
14462,0.079602845,0.026052585,-0.22186935
14463,0.07960275,0.026053557,-0.22187062
14464,0.07960292,0.026054317,-0.22187191
14465,0.07960308,0.026055003,-0.22187307
14466,0.079603076,0.02605588,-0.2218743
14467,0.07960299,0.026056778,-0.2218755
14468,0.07960291,0.02605772,-0.22187641
14469,0.07960289,0.02605871,-0.22187725
14470,0.07960341,0.02605944,-0.22187808
14471,0.07960386,0.026060063,-0.22187886
